id,location,location_link,incident_date,report_details,contact_info,report_type,status,latitude,longitude
53832,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/14/2022 0:00,تم ابتزازي برسائل نصية تهديدية.,غلط,ابتزاز,تم استلام البلاغ,29.9870753,31.2118063
63615,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/14/2022 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,غلط,مشادة,تم الحل,29.9870753,31.2118063
89174,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/15/2022 0:00,تحرش لفظي وجسدي أثناء خروجي من العمل.,غلط,تحرش,قيد المراجعة,29.9870753,31.2118063
82214,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/16/2022 0:00,تعرضت لسرقة حقيبتي في الشارع.,صح,سرقة,قيد المراجعة,29.9870753,31.2118063
42973,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/16/2022 0:00,حدثت مشادة داخل محل تجاري.,غلط,مشادة,قيد المعالجة,29.9870753,31.2118063
81514,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/19/2022 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,صح,ابتزاز,تم استلام البلاغ,29.9870753,31.2118063
73773,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/20/2022 0:00,أحد الأشخاص يهددني بنشر صور خاصة مقابل المال.,غلط,ابتزاز,قيد المراجعة,29.9870753,31.2118063
30713,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/21/2022 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,غلط,سرقة,تم الاغلاق,29.9870753,31.2118063
61005,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/22/2022 0:00,تعرضت لتحرش لفظي في الشارع بالقرب من الجامعة.,صح,تحرش,قيد المعالجة,29.9870753,31.2118063
45384,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/24/2022 0:00,مشاجرة أدت إلى اعتداء جماعي وإصابات.,غلط,اعتداء,تم الحل,29.9870753,31.2118063
21326,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/24/2022 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,صح,ابتزاز,قيد المراجعة,29.9870753,31.2118063
55024,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/24/2022 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,صح,ابتزاز,قيد المراجعة,29.9870753,31.2118063
82885,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/25/2022 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,غلط,اعتداء,قيد المراجعة,29.9870753,31.2118063
51918,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/26/2022 0:00,حدثت مشادة داخل محل تجاري.,غلط,مشادة,تم الاغلاق,29.9870753,31.2118063
5958,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/26/2022 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,غلط,مشادة,قيد المراجعة,29.9870753,31.2118063
54265,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/29/2022 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,غلط,اعتداء,قيد المعالجة,29.9870753,31.2118063
56430,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,7/31/2022 0:00,قام شخص بمحاولة التحرش بي في الحافلة.,صح,تحرش,قيد المعالجة,29.9870753,31.2118063
73277,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/1/2022 0:00,تم ابتزازي برسائل نصية تهديدية.,صح,ابتزاز,تم الاغلاق,29.9870753,31.2118063
7058,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/1/2022 0:00,مشاجرة أدت إلى اعتداء جماعي وإصابات.,صح,اعتداء,تم استلام البلاغ,29.9870753,31.2118063
57259,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/2/2022 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,صح,مشادة,تم الحل,29.9870753,31.2118063
24053,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/2/2022 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,غلط,مشادة,قيد المراجعة,29.9870753,31.2118063
62789,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/3/2022 0:00,مشاجرة أدت إلى اعتداء جماعي وإصابات.,صح,اعتداء,قيد المراجعة,29.9870753,31.2118063
7912,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/4/2022 0:00,مشاجرة أدت إلى اعتداء جماعي وإصابات.,صح,اعتداء,قيد المعالجة,29.9870753,31.2118063
1479,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/7/2022 0:00,تحرش لفظي وجسدي أثناء خروجي من العمل.,غلط,تحرش,قيد المعالجة,29.9870753,31.2118063
91128,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/8/2022 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,غلط,مشادة,تم الحل,29.9870753,31.2118063
64727,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/9/2022 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,غلط,سرقة,تم استلام البلاغ,29.9870753,31.2118063
30419,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/9/2022 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,غلط,ابتزاز,تم الحل,29.9870753,31.2118063
49909,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/10/2022 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,غلط,مشادة,تم الحل,29.9870753,31.2118063
78365,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/12/2022 0:00,تعرضت لسرقة حقيبتي في الشارع.,صح,سرقة,قيد المراجعة,29.9870753,31.2118063
18293,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/13/2022 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,غلط,اعتداء,تم استلام البلاغ,29.9870753,31.2118063
65569,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/14/2022 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,صح,اعتداء,تم الحل,29.9870753,31.2118063
31483,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/16/2022 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,غلط,ابتزاز,تم الاغلاق,29.9870753,31.2118063
11637,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/17/2022 0:00,تم الإبلاغ عن حالة تحرش داخل أحد المولات.,صح,تحرش,تم الاغلاق,29.9870753,31.2118063
98974,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/17/2022 0:00,تم الإبلاغ عن حالة تحرش داخل أحد المولات.,صح,تحرش,تم استلام البلاغ,29.9870753,31.2118063
19838,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/18/2022 0:00,تم ابتزازي برسائل نصية تهديدية.,غلط,ابتزاز,قيد المراجعة,29.9870753,31.2118063
63807,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/19/2022 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,غلط,مشادة,قيد المراجعة,29.9870753,31.2118063
32142,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/19/2022 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,صح,مشادة,قيد المراجعة,29.9870753,31.2118063
28304,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/21/2022 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,غلط,مشادة,تم استلام البلاغ,29.9870753,31.2118063
17093,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/21/2022 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,غلط,مشادة,قيد المعالجة,29.9870753,31.2118063
94582,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/24/2022 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,صح,مشادة,قيد المعالجة,29.9870753,31.2118063
35705,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/26/2022 0:00,تعرض شخص لإصابة نتيجة اعتداء في الشارع.,غلط,اعتداء,تم الحل,29.9870753,31.2118063
42704,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/27/2022 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,غلط,سرقة,تم الاغلاق,29.9870753,31.2118063
69398,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/27/2022 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,صح,مشادة,تم استلام البلاغ,29.9870753,31.2118063
43653,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/29/2022 0:00,قام شخص بمحاولة التحرش بي في الحافلة.,صح,تحرش,تم الحل,29.9870753,31.2118063
68590,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/30/2022 0:00,تحرش لفظي وجسدي أثناء خروجي من العمل.,غلط,تحرش,قيد المراجعة,29.9870753,31.2118063
95180,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/30/2022 0:00,تعرضت لسرقة حقيبتي في الشارع.,صح,سرقة,قيد المعالجة,29.9870753,31.2118063
80324,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/30/2022 0:00,تمت سرقة نقودي من المحفظة في السوق.,صح,سرقة,قيد المراجعة,29.9870753,31.2118063
615,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,8/31/2022 0:00,تعرضت لتحرش لفظي في الشارع بالقرب من الجامعة.,صح,تحرش,قيد المراجعة,29.9870753,31.2118063
81758,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/1/2022 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,صح,سرقة,قيد المعالجة,29.9870753,31.2118063
2377,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/1/2022 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,صح,مشادة,قيد المعالجة,29.9870753,31.2118063
20428,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/1/2022 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,غلط,مشادة,تم الحل,29.9870753,31.2118063
47616,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/2/2022 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,صح,مشادة,قيد المراجعة,29.9870753,31.2118063
60791,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/4/2022 0:00,تعرضت لابتزاز إلكتروني عن طريق وسائل التواصل.,غلط,ابتزاز,قيد المراجعة,29.9870753,31.2118063
19650,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/5/2022 0:00,تعرضت لابتزاز إلكتروني عن طريق وسائل التواصل.,غلط,ابتزاز,تم الاغلاق,29.9870753,31.2118063
53570,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/5/2022 0:00,تعرضت لابتزاز إلكتروني عن طريق وسائل التواصل.,غلط,ابتزاز,تم الاغلاق,29.9870753,31.2118063
48579,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/5/2022 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,صح,مشادة,تم استلام البلاغ,29.9870753,31.2118063
27160,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/6/2022 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,صح,اعتداء,تم الاغلاق,29.9870753,31.2118063
56718,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/6/2022 0:00,حصل اعتداء جسدي باستخدام سلاح أبيض.,صح,اعتداء,تم الحل,29.9870753,31.2118063
11966,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/7/2022 0:00,تعرض شخص لإصابة نتيجة اعتداء في الشارع.,صح,اعتداء,تم الاغلاق,29.9870753,31.2118063
3700,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/7/2022 0:00,تعرض شخص لإصابة نتيجة اعتداء في الشارع.,غلط,اعتداء,قيد المراجعة,29.9870753,31.2118063
22642,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/7/2022 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,غلط,اعتداء,تم الحل,29.9870753,31.2118063
32418,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/8/2022 0:00,قام شخص بسرقة السيارة أثناء ركنها أمام المنزل.,صح,سرقة,قيد المعالجة,29.9870753,31.2118063
25656,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/19/2022 0:00,مشاجرة أدت إلى اعتداء جماعي وإصابات.,غلط,اعتداء,قيد المعالجة,29.9870753,31.2118063
59727,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/21/2022 0:00,تعرض شخص لإصابة نتيجة اعتداء في الشارع.,غلط,اعتداء,تم استلام البلاغ,29.9870753,31.2118063
79836,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/21/2022 0:00,تعرضت لتحرش لفظي في الشارع بالقرب من الجامعة.,صح,تحرش,تم الحل,29.9870753,31.2118063
63617,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/21/2022 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,غلط,اعتداء,تم الاغلاق,29.9870753,31.2118063
77231,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/22/2022 0:00,تمت سرقة نقودي من المحفظة في السوق.,صح,سرقة,قيد المعالجة,29.9870753,31.2118063
4163,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/22/2022 0:00,تمت سرقة نقودي من المحفظة في السوق.,غلط,سرقة,قيد المعالجة,29.9870753,31.2118063
51247,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/25/2022 0:00,تم ابتزازي برسائل نصية تهديدية.,صح,ابتزاز,قيد المراجعة,29.9870753,31.2118063
94926,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/25/2022 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,صح,مشادة,قيد المعالجة,29.9870753,31.2118063
92382,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/26/2022 0:00,تعرضت لسرقة حقيبتي في الشارع.,صح,سرقة,تم استلام البلاغ,29.9870753,31.2118063
95047,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/26/2022 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,صح,مشادة,قيد المراجعة,29.9870753,31.2118063
21757,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/27/2022 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,غلط,اعتداء,قيد المعالجة,29.9870753,31.2118063
61556,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/29/2022 0:00,قام شخص بمحاولة التحرش بي في الحافلة.,صح,تحرش,تم الاغلاق,29.9870753,31.2118063
18143,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/30/2022 0:00,تحرش لفظي وجسدي أثناء خروجي من العمل.,غلط,تحرش,تم الاغلاق,29.9870753,31.2118063
78173,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,9/30/2022 0:00,تعرض شخص لإصابة نتيجة اعتداء في الشارع.,غلط,اعتداء,قيد المراجعة,29.9870753,31.2118063
70116,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,10/3/2022 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,صح,ابتزاز,تم استلام البلاغ,29.9870753,31.2118063
53058,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,10/4/2022 0:00,تعرض شخص لإصابة نتيجة اعتداء في الشارع.,صح,اعتداء,تم استلام البلاغ,29.9870753,31.2118063
11097,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,10/6/2022 0:00,حصلت مشادة كلامية بيني وبين السائق في الميكروباص.,صح,مشادة,تم الحل,29.9870753,31.2118063
55604,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,10/7/2022 0:00,تم سرقة هاتفي المحمول أثناء وجودي في محطة المترو.,صح,سرقة,تم الحل,29.9870753,31.2118063
53039,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,10/9/2022 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,غلط,مشادة,تم الحل,29.9870753,31.2118063
27228,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,10/9/2022 0:00,يوجد شخص يطالبني بمبلغ مالي مقابل عدم فضح أمر شخصي.,غلط,ابتزاز,قيد المراجعة,29.9870753,31.2118063
6457,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,10/11/2022 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,صح,مشادة,تم الاغلاق,29.9870753,31.2118063
55926,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,10/13/2022 0:00,مشادة كلامية بين جارين بسبب موقف سيارات.,صح,مشادة,تم استلام البلاغ,29.9870753,31.2118063
90651,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,10/14/2022 0:00,تم الاعتداء علي بالضرب أمام أحد المحلات.,غلط,اعتداء,تم استلام البلاغ,29.9870753,31.2118063
83045,"الجيزة, مصر",https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%AC%D9%8A%D8%B2%D8%A9%2C%20%D9%85%D8%B5%D8%B1,10/16/2022 0:00,مشادة كلامية في المستشفى بين المريض والطبيب.,غلط,مشادة,تم الاغلاق,29.9870753,31.2118063
